"Name","test_score","fold","multimodal_state","Hostname","model","Created","dataset","Runtime","State"
"tabpfnv2p5_MUL_TEXT_MICHELIN_RESTAURANTS_2","0.930477429551146","2","ft","n306","TabPFN-v2p5 🇩🇪","2026-04-03T01:33:11.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","3360","finished"
"tabm_MUL_TEXT_MICHELIN_RESTAURANTS_2","0.92663712397804","2","ft","n311","TabM Ⓜ️","2026-04-03T01:27:13.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","2409","finished"
"tabpfnv2_MUL_TEXT_MICHELIN_RESTAURANTS_2","0.9261194109561236","2","ft","n311","TabPFN-v2 🤯","2026-04-03T01:37:23.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","3367","finished"
"tabpfnv2p5_MUL_TEXT_MICHELIN_RESTAURANTS_0","0.9256836967364288","0","ft","n311","TabPFN-v2p5 🇩🇪","2026-04-03T01:06:12.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","3745","finished"
"tabpfnv2p5_MUL_TEXT_MICHELIN_RESTAURANTS_4","0.9247838791253772","4","ft","n311","TabPFN-v2p5 🇩🇪","2026-04-03T02:09:34.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","3340","finished"
"tabpfnv2_MUL_TEXT_MICHELIN_RESTAURANTS_4","0.9231002661099884","4","ft","n309","TabPFN-v2 🤯","2026-04-03T02:11:38.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","3395","finished"
"tabpfnv2p5_MUL_TEXT_MICHELIN_RESTAURANTS_1","0.9229313148920836","1","ft","n311","TabPFN-v2p5 🇩🇪","2026-04-03T01:14:45.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","2506","finished"
"tabm_MUL_TEXT_MICHELIN_RESTAURANTS_4","0.9223652800081904","4","ft","n311","TabM Ⓜ️","2026-04-03T02:08:41.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","2868","finished"
"tabpfnv2p5_MUL_TEXT_MICHELIN_RESTAURANTS_2","0.9223523177086654","2","all","n311","TabPFN-v2p5 🇩🇪","2026-04-03T01:30:03.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","436","finished"
"tabpfnv2p5_MUL_TEXT_MICHELIN_RESTAURANTS_3","0.9205242223766372","3","ft","n307","TabPFN-v2p5 🇩🇪","2026-04-03T01:59:39.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","2657","finished"
"cat_MUL_TEXT_MICHELIN_RESTAURANTS_2","0.9199266356593956","2","ft","n307","CatBoost 😸","2026-04-03T01:24:22.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","2474","finished"
"tabpfnv2_MUL_TEXT_MICHELIN_RESTAURANTS_0","0.9198446089509948","0","ft","n309","TabPFN-v2 🤯","2026-04-03T01:08:28.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","3711","finished"
"cat_MUL_TEXT_MICHELIN_RESTAURANTS_0","0.9191443485650728","0","ft","n307","CatBoost 😸","2026-04-03T01:00:41.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","3533","finished"
"tabm_MUL_TEXT_MICHELIN_RESTAURANTS_0","0.9191293074223934","0","ft","n307","TabM Ⓜ️","2026-04-03T01:03:54.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","3480","finished"
"tabm_MUL_TEXT_MICHELIN_RESTAURANTS_3","0.9180793034117916","3","ft","n311","TabM Ⓜ️","2026-04-03T01:56:36.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","4080","finished"
"tabm_MUL_TEXT_MICHELIN_RESTAURANTS_2","0.9172485270265582","2","all","n312","TabM Ⓜ️","2026-04-03T01:27:07.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","406","finished"
"tabpfnv2_MUL_TEXT_MICHELIN_RESTAURANTS_2","0.9168075560906268","2","all","n312","TabPFN-v2 🤯","2026-04-03T01:36:20.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","446","finished"
"cat_MUL_TEXT_MICHELIN_RESTAURANTS_1","0.916252988470458","1","ft","n311","CatBoost 😸","2026-04-03T01:12:28.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","2469","finished"
"light_MUL_TEXT_MICHELIN_RESTAURANTS_2","0.916245126654342","2","ft","n311","LightGBM 💡","2026-04-03T01:21:33.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","2434","finished"
"tabpfnv2_MUL_TEXT_MICHELIN_RESTAURANTS_3","0.916223656322385","3","ft","n307","TabPFN-v2 🤯","2026-04-03T02:02:00.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","2698","finished"
"tabm_MUL_TEXT_MICHELIN_RESTAURANTS_1","0.915495082814821","1","ft","n311","TabM Ⓜ️","2026-04-03T01:13:24.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","2407","finished"
"tabpfnv2p5_MUL_TEXT_MICHELIN_RESTAURANTS_4","0.9152502610599502","4","all","n311","TabPFN-v2p5 🇩🇪","2026-04-03T02:09:03.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","436","finished"
"cat_MUL_TEXT_MICHELIN_RESTAURANTS_4","0.914715014598658","4","ft","n307","CatBoost 😸","2026-04-03T02:05:43.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","2952","finished"
"tabpfnv2p5_MUL_TEXT_MICHELIN_RESTAURANTS_0","0.9144856900704144","0","all","n311","TabPFN-v2p5 🇩🇪","2026-04-03T01:06:01.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","436","finished"
"tabpfnv2_MUL_TEXT_MICHELIN_RESTAURANTS_1","0.9143114858817964","1","ft","n311","TabPFN-v2 🤯","2026-04-03T01:17:58.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","2540","finished"
"cat_MUL_TEXT_MICHELIN_RESTAURANTS_3","0.913586552259493","3","ft","n312","CatBoost 😸","2026-04-03T01:53:42.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","4148","finished"
"tabpfnv2p5_MUL_TEXT_MICHELIN_RESTAURANTS_1","0.9133493279825312","1","all","n307","TabPFN-v2p5 🇩🇪","2026-04-03T01:14:19.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","440","finished"
"tabm_MUL_TEXT_MICHELIN_RESTAURANTS_0","0.9127047665545348","0","all","n306","TabM Ⓜ️","2026-04-03T01:03:05.000Z","MUL_TEXT_MICHELIN_RESTAURANTS","403","finished"
