"Name","test_score","fold","Created","dataset","model","multimodal_state","dino_model","Runtime"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_4","0.8990150690078735","4","2026-03-30T10:53:09.000Z","REG_IMAGE_KHAADI_CLOTHES","TabPFN-v2 🤯","ft","dino-large","331"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_4","0.9027602076530457","4","2026-03-30T10:52:56.000Z","REG_IMAGE_KHAADI_CLOTHES","TabPFN-v2 🤯","all","dino-large","67"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_4","0.9600534439086914","4","2026-03-30T10:52:53.000Z","REG_IMAGE_KHAADI_CLOTHES","TabPFN-v2p5 🇩🇪","ft","dino-large","296"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_4","0.9393531680107116","4","2026-03-30T10:52:47.000Z","REG_IMAGE_KHAADI_CLOTHES","TabPFN-v2p5 🇩🇪","all","dino-large","91"
"tabm_REG_IMAGE_KHAADI_CLOTHES_4","0.9244455695152284","4","2026-03-30T10:52:35.000Z","REG_IMAGE_KHAADI_CLOTHES","TabM Ⓜ️","ft","dino-large","428"
"tabm_REG_IMAGE_KHAADI_CLOTHES_4","0.9479255676269532","4","2026-03-30T10:52:31.000Z","REG_IMAGE_KHAADI_CLOTHES","TabM Ⓜ️","all","dino-large","65"
"cat_REG_IMAGE_KHAADI_CLOTHES_4","0.9016480142749768","4","2026-03-30T10:52:25.000Z","REG_IMAGE_KHAADI_CLOTHES","CatBoost 😸","ft","dino-large","408"
"cat_REG_IMAGE_KHAADI_CLOTHES_4","0.8574622851602958","4","2026-03-30T10:52:07.000Z","REG_IMAGE_KHAADI_CLOTHES","CatBoost 😸","all","dino-large","81"
"light_REG_IMAGE_KHAADI_CLOTHES_4","0.908229502711772","4","2026-03-30T10:51:51.000Z","REG_IMAGE_KHAADI_CLOTHES","LightGBM 💡","ft","dino-large","437"
"light_REG_IMAGE_KHAADI_CLOTHES_4","0.7024568567171723","4","2026-03-30T10:51:28.000Z","REG_IMAGE_KHAADI_CLOTHES","LightGBM 💡","all","dino-large","54"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_3","0.3879477381706238","3","2026-03-30T10:51:14.000Z","REG_IMAGE_KHAADI_CLOTHES","TabPFN-v2 🤯","ft","dino-large","390"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_3","-0.3956131935119629","3","2026-03-30T10:51:11.000Z","REG_IMAGE_KHAADI_CLOTHES","TabPFN-v2 🤯","all","dino-large","77"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_3","0.6249710321426392","3","2026-03-30T10:50:44.000Z","REG_IMAGE_KHAADI_CLOTHES","TabPFN-v2p5 🇩🇪","ft","dino-large","455"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_3","-1.9788422584533691","3","2026-03-30T10:50:35.000Z","REG_IMAGE_KHAADI_CLOTHES","TabPFN-v2p5 🇩🇪","all","dino-large","127"
"tabm_REG_IMAGE_KHAADI_CLOTHES_3","-1.5065491199493408","3","2026-03-30T10:50:23.000Z","REG_IMAGE_KHAADI_CLOTHES","TabM Ⓜ️","ft","dino-large","213"
"tabm_REG_IMAGE_KHAADI_CLOTHES_3","-0.816821813583374","3","2026-03-30T10:50:03.000Z","REG_IMAGE_KHAADI_CLOTHES","TabM Ⓜ️","all","dino-large","51"
"cat_REG_IMAGE_KHAADI_CLOTHES_3","-0.7437518682925097","3","2026-03-30T10:49:12.000Z","REG_IMAGE_KHAADI_CLOTHES","CatBoost 😸","ft","dino-large","233"
"cat_REG_IMAGE_KHAADI_CLOTHES_3","-1.6501825202028422","3","2026-03-30T10:49:11.000Z","REG_IMAGE_KHAADI_CLOTHES","CatBoost 😸","all","dino-large","79"
"light_REG_IMAGE_KHAADI_CLOTHES_3","-0.47047649235386024","3","2026-03-30T10:49:10.000Z","REG_IMAGE_KHAADI_CLOTHES","LightGBM 💡","ft","dino-large","219"
"light_REG_IMAGE_KHAADI_CLOTHES_3","-2.99172501239841","3","2026-03-30T10:49:03.000Z","REG_IMAGE_KHAADI_CLOTHES","LightGBM 💡","all","dino-large","53"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_2","0.8630502223968506","2","2026-03-30T10:48:43.000Z","REG_IMAGE_KHAADI_CLOTHES","TabPFN-v2 🤯","ft","dino-large","370"
"tabpfnv2_REG_IMAGE_KHAADI_CLOTHES_2","0.5816976428031921","2","2026-03-30T10:47:59.000Z","REG_IMAGE_KHAADI_CLOTHES","TabPFN-v2 🤯","all","dino-large","58"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_2","0.4902229905128479","2","2026-03-30T10:47:58.000Z","REG_IMAGE_KHAADI_CLOTHES","TabPFN-v2p5 🇩🇪","ft","dino-large","369"
"tabpfnv2p5_REG_IMAGE_KHAADI_CLOTHES_2","0.25334322452545166","2","2026-03-30T10:47:45.000Z","REG_IMAGE_KHAADI_CLOTHES","TabPFN-v2p5 🇩🇪","all","dino-large","77"
"tabm_REG_IMAGE_KHAADI_CLOTHES_2","0.5010494589805603","2","2026-03-30T10:47:19.000Z","REG_IMAGE_KHAADI_CLOTHES","TabM Ⓜ️","ft","dino-large","577"
